Source,Target,weight
politico,revivalstore,1.0
ThomasBernpaine,valerie_cullins,1.0
williamecurley,theGuruWithin,1.0
nepafortrump,mlrisdon,1.0
peterdaou,DemLaura33,1.0
NeilTurner_,queengost,1.0
IAStartingLine,HillaryFan2016,1.0
BerniesBros,VanStreetDog,1.0
dj_cazanova,Maxinerunner,1.0
AppSame,joehos18,1.0
RickSantorum,summer0655,1.0
slone,WWmorgan42,1.0
TweetingYarnie,Wriseup,1.0
PLANETRUSKIN,Y36EK,1.0
FeelTheBernTV,jasonizumiKona,1.0
immigrant4trump,RhettRiley1234,1.0
realDonaldTrump,realTeamTrump,1.0
People4Bernie,GleekAmber,1.0
AidanKing_,HMGS,1.0
Ricky_Vaughn99,solomon_ann,1.0
BaillieGinnifer,Wriseup,1.0
Libertea2012,OnlyTruthReign,1.0
ernieHHI,nancy_hamm1,1.0
AaronRegunberg,Alex_Penguin_3,1.0
Sanders4Potus,OhioForSanders,1.0
AlisonSpalding2,devinedianakins,1.0
DougIbendahl,AAmerican4USA,1.0
HispanicsTrump,mary122514,1.0
NYC4TRUMP2016,HarvardforTRUMP,1.0
Lee_in_Iowa,ValuesCommon,1.0
Barb4TRUMP,Trumptbird,1.0
DonaldJTrumpJr,Erosunique,1.0
tlfiegen,MacGuru96,1.0
deb7777s,MalsLAW,1.0
CallawayBOT,parkerc2112,1.0
NARAL,22C0in,1.0
ernieHHI,LindaSuhler,1.0
Libertea2012,Keoft,1.0
DanScavino,FreeStateYank,1.0
iowacruzgirl,gardengirl625,1.0
BernieSanders,baroqueartisan,1.0
Trumptbird,jimmcvey1,1.0
hurrystyles94,wookie28560,1.0
MMFlint,fillupcats,1.0
the_intercept,sloa0061,1.0
MoveOn,JonathanPtrck,1.0
tymadisonmom,RBariekman,1.0
KimHarm63660098,joehos18,1.0
BerniesHomie,MusingManna,1.0
ernieHHI,2016DTS,1.0
JonStall2009,aheffne,1.0
Libertea2012,joe__2,1.0
DaleF3,Recretivo,1.0
Women4Bernie,tates5a,1.0
amrightnow,cottsala_gladys,1.0
Saint_Obama,pseattlegirl,1.0
icareeguns,CFT1,1.0
SusanSarandon,Tamermohsen347,1.0
ChuckNellis,KatyinIndy,1.0
GlennHeiser,Alejand29284203,1.0
MDHillRaiser,bndsnoopy61,1.0
CrusaderforCruz,ronpaulrevoluti,1.0
gdebenedetti,iLoveLaurynHill,1.0
maryaliceparks,ABCPolitics,1.0
sintanica,NyniaChance,1.0
kodaktyl,ganter91,1.0
magnifier661,cyrakhureen,1.0
JaredWyand,mary122514,1.0
RepStevenSmith,sc007kc,1.0
cspan,tizutyan,1.0
BernieSanders,Raleighgal64,1.0
gunsandsoup,BlkGirls4Bernie,1.0
Sytharix,ferrrrgalicious,1.0
Nola4Bernie,UberPSDavid,1.0
marksmile100,Mikerollin3,1.0
DanScavino,SmtStrgW4Trump,1.0
curtismuddog,Love_Chihuahua,1.0
DanScavino,TrumpBMA1988,1.0
DanScavino,PMakrillos,1.0
FemsHaveBallz,FroggyLilipad,1.0
jamieleecurtis,Rock0040,1.0
JesusForBernie,RealZiggyFlo,1.0
IAStartingLine,TheRealGRAF,1.0
TheSolarSpirit,RobBenter,1.0
BeTheBern,Jamiesanssuchan,1.0
nepafortrump,cajun032759,1.0
BernieSanders,JoseGoldschmidt,1.0
RichardJSunkle,kmb57,1.0
BerniesHomie,Pasco4Bernie,1.0
SiCarswell,mbucklin7858,1.0
DanScavino,reitamie,1.0
ChuckNellis,SpringSteps,1.0
ABCPolitics,rothantik,1.0
SusanSarandon,WichitaBern,1.0
ouchinagirl,bcwilliams92,1.0
foxandfriends,NIGANAA70,1.0
OutFrontCNN,realMattShannon,1.0
Retro94,CL4R4GU3RR4,1.0
aaSANDesign,wolvesofamerica,1.0
whoisagentzero,KAIJUKING23,1.0
YugeMilo,johnnyreb1864,1.0
BaillieGinnifer,Rich_fxdump,1.0
i_AM_theChange,FilipVFresh,1.0
ChristiChat,palabrasabia8,1.0
TexasForBernie,DJDynamicNC,1.0
BooyahBoyz,retired_coach,1.0
AGirl4Bernie,KAIJUKING23,1.0
QuinnDaGhost,ProGloCommons,1.0
DefendingtheUSA,BooBooBear4U2,1.0
GottaLaff,DriggersJudy,1.0
DMashak,TeamTrumpNC,1.0
Libertea2012,DykstraDame,1.0
BERNIEORBUST1,mmmm1026,1.0
DonaldJTrumpJr,ericksonr51,1.0
Shawn_Thompson_,emmadra,1.0
VoteBernie2016,TammyKosiancic,1.0
Barb4TRUMP,PMakrillos,1.0
Bernie4PresUSA,Bernie11901,1.0
Bernie2016tv,markgoodenow1,1.0
NickDMoody,Europe4Sanders,1.0
NationalNurses,jjmartini21,1.0
FOXXXXFIRE5,Teapublicanways,1.0
FrankLuntz,jdbiehle,1.0
BringMeCalliope,shebamariba,1.0
FreddyLawrence1,inkrunirma,1.0
BOSSYtxmar55,Lisa_Luerssen,1.0
docftw33,kimscloset,1.0
k_devi,ferrrrgalicious,1.0
_AndyBrown92,Marilunabeli,1.0
ProjectBernie16,Malavin01,1.0
williamcreedcox,NRodibaugh,1.0
KennyTThach,IL9CD4Bernie,1.0
AVoiceForUSA,DCHarris5,1.0
ireneberns,DanCas2,1.0
DRJAMESCABOT,fcwic1,1.0
HawkeyeHamer,BanditGolf,1.0
BernieSanders,graygoods,1.0
GRForSanders,NettiePearl01,1.0
16feelthebern,sanders4all,1.0
People4Bernie,Bernie_Quotes,1.0
azblonde2015,gcain63,1.0
Iowa4Bernie,CA4Bernie,1.0
Women4Bernie,JamesSheaiv,1.0
panegron,jamesmarie33,1.0
NationalNurses,baroqueartisan,1.0
JeanetteJing,lindamama02,1.0
USMCLiberal,matthewshoreNY,1.0
asydtasyhfhotm1,YugeMilo,1.0
tponews,OlgaOlgamsmith,1.0
DiamondandSilk,trumpservative,1.0
PMgeezer,CritchleyBob,1.0
EricTrump,gcamp4,1.0
FreeBeacon,R82469734Janice,1.0
CathyHolladay1,kathystone1221,1.0
elizadushku,AmKonDotNet,1.0
MWPolitics,Ana_Gocanes,1.0
TammyKosiancic,PMorris153,1.0
TeenForBernie,NYCRforBernie,1.0
RoseAnnDeMoro,ThePoppaJ,1.0
NYC4TRUMP2016,SqlAgent01,1.0
BOSSYtxmar55,PattiBerry31666,1.0
YugeMilo,KSISKProduction,1.0
Trumpette2017,ablebody4,1.0
jhutch1992,MaryBeforeJane,1.0
CNNnewsroom,JenGranholm,1.0
AngrySenSanders,ALD9119,1.0
NRO,PatWalk35679849,1.0
AidanKing_,CL4R4GU3RR4,1.0
LouisianaBernie,BRforBernie,1.0
Iowa4Bernie,Henry111194,1.0
enzerukristin,BernPress,1.0
the_intercept,Vote4Mayor2019,1.0
TeaPainUSA,ginnyinmich,1.0
JulioGugui,BoonieKane,1.0
Iowa4Bernie,rafie281,1.0
CL4R4GU3RR4,WoobieTuesday,1.0
AmyMek,SharNeal,1.0
WorldForBernie,FeelTheBernNC,1.0
KLSouth,R82469734Janice,1.0
TweetingYarnie,KAIJUKING23,1.0
MoveOn,Gdguilder,1.0
Trump_time,hckysnyder,1.0
BernieSanders,billiebrown41,1.0
jenny_nalley,JoeMon49,1.0
PittsBern,memona_cogitare,1.0
hilaryr,TheRealGRAF,1.0
LaborForBernie,truthglow,1.0
Montgomery_bjm,ljreynolds13,1.0
USMCLiberal,Iowa4Bernie,1.0
MAHAMOSA,mattieren,1.0
yaboyberniesand,People4Bernie,1.0
Retro94,4AllSoulKind,1.0
Jordan_OHIO,Keoft,1.0
JaredWyand,biggixer,1.0
botting_world26,YugeMilo,1.0
CorrectRecord,FreddyRoo2,1.0
Tea_Alliance,JENYHOD,1.0
ValuesCommon,ManMet80,1.0
PamDMON,StephEXT,1.0
TammyKosiancic,Hedge_Shot,1.0
maxlydic,Montana0323,1.0
SusanSarandon,StephenKiluk,1.0
rumpfshaker,PoliticalMomma1,1.0
slone,tymadisonmom,1.0
MarkPontius,AKBravesFan98,1.0
thelesbernian,CL4R4GU3RR4,1.0
nowthisnews,YesAnders,1.0
TexasForBernie,JenniferSchere,1.0
CWAUnion,GENX4Bernie,1.0
TNWomen4Bernie,ArrogantArahant,1.0
PamDMON,ArrogantArahant,1.0
shipman96,v3xxi,1.0
BernieSanders,Vote4Mayor2019,1.0
mattbuysvinyl,rafie281,1.0
BOSSYtxmar55,moniquepetagaye,1.0
immigrant4trump,BentleyforTrump,1.0
MMFlint,lemonton,1.0
learjetter,guthrie_kelley,1.0
EPS1991,marvin_hill123,1.0
TeamBernieNY,TammyKosiancic,1.0
WNC4Bernie,danahaswell,1.0
TheNewDeal,royarara,1.0
cheryluwoodford,Ziga_Iglic,1.0
CanProveIt,HowitzerDoogie,1.0
DiamondandSilk,jamss3468,1.0
SiCarswell,cook_robert_l,1.0
amrightnow,dry2long,1.0
TexasForBernie,womanforsanders,1.0
AmyMek,kyliewylie78,1.0
InaudibleNoise,iloverockchalk,1.0
Hillary4Tampa,Roberta1836,1.0
Bernlennials,Roni_HD,1.0
LostDiva,buckeyemimi27,1.0
eelawl1966,hardwork_010,1.0
CDHill9,ExtinctElephant,1.0
Tamermohsen347,GlennHeiser,1.0
Libertea2012,blizzyou,1.0
bigredmatt1011,CardPamcard,1.0
MMFlint,GVENTS,1.0
Trumpwall2016,TrumpLouisiana,1.0
ArabsForBernie,livviento,1.0
jimlivesey1989,LoriSums,1.0
megynkelly,DoctorCara,1.0
MarkPontius,mattieren,1.0
SamanthaJoRoth,Kat4Obama,1.0
Ricky_Vaughn99,arrjet17,1.0
buckeyemimi27,lindamama02,1.0
CBSNews,shells2014,1.0
sanderswins,lamenaknight,1.0
BerniesHomie,BernieSanderss4,1.0
trekkerteach12,BERNIEORBUST1,1.0
SMolloyDVM,THETXEMBASSY,1.0
DiamondandSilk,Redheadedbird,1.0
Ricky_Vaughn99,gawrite,1.0
NYC4TRUMP2016,optimistic_now,1.0
AlexYoder,MatthewTwihard,1.0
cidelson,NancyRog11,1.0
azblonde2015,ZiembaDenise,1.0
mitchellvii,TeamTrumpNC,1.0
Raddmom,sowtrout,1.0
JaredWyand,1718106J,1.0
MidOhioMilitia,Debramax,1.0
BernieSanders,LostDiva,1.0
Iowa4Bernie,neaner069,1.0
MichaelCohen212,APOYODECHILE,1.0
CNBCi,womanforsanders,1.0
EmmaSegasture,cdubgma,1.0
TweetingYarnie,4anniereilly,1.0
StrengthenTheUS,betseyross,1.0
France4Hillary,linksteroh,1.0
WayneDupreeShow,SavedByGrace_08,1.0
NewDay,ibagwan,1.0
IvoryDove,smartvalueblog,1.0
Women4Bernie,Bugzee12,1.0
susiebutler,BPPope,1.0
the_intercept,valerie_cullins,1.0
ThomasBernpaine,OHWomen4Bernie,1.0
Rubberblon,LeeSutton4,1.0
SusanMaylone,QuillsMan,1.0
NeilTurner_,joehos18,1.0
IL9CD4Bernie,Wriseup,1.0
BerniesHomie,VoteForBernie16,1.0
immigrant4trump,FedoraPayan,1.0
kujo71,JenniSiri,1.0
YugeMilo,TracyLeeKhan,1.0
amrightnow,love_icydelight,1.0
QuePasaVallarta,4closureNation2,1.0
Yamiche,JonathanPtrck,1.0
MMFlint,Chicago4Bernie,1.0
Oregon4Bernie,nihtegale,1.0
CNNPolitics,tizutyan,1.0
GRForSanders,baluch_h1,1.0
RickSantorum,Emmme30,1.0
brucereddenjr,iloverockchalk,1.0
NNU4ALLRNs,scotty2971,1.0
Jordan_OHIO,sayarita,1.0
maryaliceparks,bullprog,1.0
SiCarswell,McSquirmishes,1.0
EricTrump,Carolde,1.0
WayneDupreeShow,magnifier661,1.0
BernieSanders,ubercupcake,1.0
thehill,kimscloset,1.0
CLINTHREED,Amarillotxsguy,1.0
SamanthaJoRoth,tnfortrump,1.0
ksosanie,kelliecarlson33,1.0
BernRevolution,nihtegale,1.0
NewyorkWeissman,drackcove,1.0
justintmcmahon,RMGarman,1.0
BerniesHomie,larryclarry,1.0
DanScavino,MencarelliTim,1.0
tymadisonmom,JimHumbert,1.0
People4Bernie,UberPSDavid,1.0
CrusaderforCruz,ludy730,1.0
gqforbes,jko417,1.0
Latinos4Bernie,sailor_guy,1.0
Puttcarp,PeterCohen17,1.0
GRForSanders,CalvinF_Hobbs,1.0
LiberalLaTchr,hsvforbernie,1.0
DefiningAmerica,Bugzee12,1.0
eelawl1966,EskelinLyn,1.0
sabrina68,TeriTece5036,1.0
BernieTweet2016,JackieSierFaith,1.0
LiberalLaTchr,laughingcat2016,1.0
ShellyLeigh123,Mnbumper,1.0
Samstwitch,O_IrishT,1.0
NicholsUprising,IceDeep,1.0
jhutch1992,rjber15,1.0
SamanthaJoRoth,PaulaFeese,1.0
immigrant4trump,FreeStateYank,1.0
GeneMcVay,Samstwitch,1.0
foxandfriends,Guardian_Elite,1.0
jenilynn1001,onthesoundshore,1.0
FrankLuntz,shebamariba,1.0
ChuckNellis,Shooters_Wife,1.0
Iowa4Bernie,suz8863,1.0
MichaelCohen212,kathy_hoffman,1.0
SiCarswell,fromtheflipside,1.0
RoniSeale,jbutto,1.0
LivingOnChi,ShaktiLila,1.0
_SFRNC,Andresblanco20,1.0
DanScavino,magnifier661,1.0
ProjectBernie16,FixDemocracy16,1.0
NRO,Loxodonta_s,1.0
DefendingtheUSA,coffey_arthur,1.0
BlackWomen4Bern,VirginiaInCal,1.0
ND4Bernie,Hedge_Shot,1.0
ofccadjust,scmagoun2,1.0
GMA,marty713,1.0
AlyLovesMovies,rodsandguitars,1.0
BlkGirls4Bernie,Gardeningdiva11,1.0
realDonaldTrump,NYCGlobal,1.0
GlennHeiser,cerah_hedrick,1.0
Joymar27,YocumElaine,1.0
mostawesomeblog,lnewday,1.0
CassLGarrison,DavesBigWife,1.0
lucasbros,frespiritd1,1.0
FL4TRUMPDOTCOM,wood_brdwood68,1.0
JohnBerman,__Pete__33,1.0
Libertea2012,skau61,1.0
BrittanyUSABoom,9975Ts,1.0
VirginiaInCal,Vote4Mayor2019,1.0
kimscloset,JackieSierFaith,1.0
TheNewDeal,Spill_Erix,1.0
TheNewDeal,Campaign4Bernie,1.0
LouisianaBernie,mariluna329,1.0
People4Bernie,stuff4ndThings,1.0
SamanthaJoRoth,GlobalTrump,1.0
coniinthegarden,verda_verde,1.0
RockMetalKittyX,Di00000000,1.0
NicholsUprising,t_post7,1.0
GuerrillaDems,GeorgeKiddJr,1.0
Sytharix,Jlynch661,1.0
Libertea2012,shrewst,1.0
DanScavino,glendabelle_11,1.0
RealAlexJones,trixienovel,1.0
SeanEike,_SSHERETICSS_,1.0
redlanews,Montana0323,1.0
OregonLatinoVet,NoMoreDon8,1.0
CollegeForTrump,woitekj,1.0
LydSalt,jamescoleman07,1.0
jimlivesey1989,LoveNotHate8,1.0
Fayk_C,BerniesBros,1.0
jphilman0206,redrivergrl,1.0
GOPReporter,Leann350,1.0
WorldForBernie,berniesanders_1,1.0
BerniesHomie,hootie0321,1.0
yaboyberniesand,JamesSheaiv,1.0
DonaldJTrumpJr,JENYHOD,1.0
cjhlas,HarryGodwinson,1.0
BernieSanders,GleekAmber,1.0
MeritNotParty,tomszawacki,1.0
panegron,joy_nobles,1.0
CNBCi,geosplace,1.0
nepafortrump,TOBIE72,1.0
mostawesomeblog,SAL636,1.0
PositivelyJoan,OnlyTruthReign,1.0
alivitali,OldLinePatriot,1.0
meauho,Europe4Sanders,1.0
Donkey_Feed,TheBaxterBean,1.0
BernieSanders,zhegenuren50,1.0
YugeMilo,ConservativeGM,1.0
CNN,OsaRoja,1.0
NurseJanIAm,ibstevie,1.0
NicholsUprising,JonathanPtrck,1.0
ThomasBernpaine,FranzGanter,1.0
sabrina68,mattieren,1.0
GRForSanders,josechasin,1.0
EricTrump,joshuaalayon,1.0
MrBillwej,shanaries,1.0
LaborForBernie,DWallSW6,1.0
JaredWyand,Max2Min,1.0
CA4Bernie,eduloanrevolt,1.0
ElleBindaHouse,Dierdra03,1.0
Kevin_C_Bell,GlennHeiser,1.0
jmspivey37,LesaWilbert,1.0
iowacruzgirl,tgradous,1.0
Iowa4Bernie,jmspivey37,1.0
Women4Bernie,jeffbb53,1.0
creditease,GlobalWeirding,1.0
WorldForBernie,4closureNation2,1.0
slaboe,BigBrotherNoNo,1.0
feelthebernorg,angloshok,1.0
Canada4Bernie,kingdu2020,1.0
cclaypoole,M0X1,1.0
FrankLuntz,Vote4Mayor2019,1.0
iowacruzgirl,KatyinIndy,1.0
DanScavino,OsaRoja,1.0
Burgwinkle,connie_rodeconn,1.0
GlennHeiser,OldsterLady,1.0
tgradous,StevePerkins14,1.0
LindaSuhler,realTeamTrump,1.0
EricTrump,sowtrout,1.0
BornToBeGOP,LexingtonBobby,1.0
QuinnDaGhost,4BernieBecause,1.0
Craig19Eighty8,NewyorkWeissman,1.0
thugznkisses,SpeakingUpSarah,1.0
VivaLaAmes,restore_US_now,1.0
garyinlv01,BPPope,1.0
marksmile100,SandraR14676287,1.0
brucereddenjr,SMolloyDVM,1.0
HowitzerDoogie,BetzMyboyblue11,1.0
lydiahuxley93,coralteach,1.0
Bernie4prezclip,JackieSierFaith,1.0
ErinBurnett,AliceDornan,1.0
ThePatriot143,suzost,1.0
JaredWyand,Samstwitch,1.0
BernieSanders,McdonnellKJ,1.0
GlennHeiser,LizardTrump,1.0
_CFJ_,steve62269,1.0
People4Bernie,LoLoTheSnob,1.0
ernieHHI,Rightman1957,1.0
JonCarlinShea,alsourgum,1.0
jenilynn1001,VivaLaAmes,1.0
SSbridges51,len_volkel,1.0
marcorubio,BPolatseck,1.0
KimHarm63660098,bobbyhochu,1.0
OldLinePatriot,Easy8Jokich,1.0
LiliaChacon,BernAllNight,1.0
TheBaxterBean,BRios82,1.0
CitzAbroad4Bern,platozkv,1.0
ChristiChat,Max2Min,1.0
SamanthaJoRoth,mary122514,1.0
GuerrillaDems,MixedPancake,1.0
MoveOn,tmelissen1219,1.0
Yfiv3,JohnCzer1,1.0
TweetingYarnie,Iowa4Bernie,1.0
HillaryClinton,skookerG,1.0
AlyLovesMovies,mparkertng,1.0
People4Bernie,theboom1,1.0
topaz1968,elisesrn1,1.0
420Bernie2016,RebeckaJustice,1.0
dovorah001,MencarelliTim,1.0
leftsidestoryUS,ArvelMauldin,1.0
TheBernReport,tkaraman,1.0
CyLyBu,Kathleen2ndA,1.0
MMFlint,shipman96,1.0
NicholsUprising,rockyacht,1.0
iowacruzgirl,DennisMeadors,1.0
political_ppl,BernieTampaBay,1.0
iheartbernie,pollyantics,1.0
wccjtsan,MalyndaNyc,1.0
onahunttoday,Earnest_One,1.0
Bernlennials,cannakoreh,1.0
JeanetteJing,NeilYoungSaveUs,1.0
Marble300,Bosoni777,1.0
GenderWatch2016,hardwork_010,1.0
CLewandowski_,HarvardforTRUMP,1.0
WoobieTuesday,AgentsOfLogic,1.0
johnx5555,crosenberg7,1.0
wcgirl1,SpeakingUpSarah,1.0
ThisWeekABC,lily_piecora,1.0
donnabrazile,mydakini,1.0
BernieTweet2016,Commander998381,1.0
BOSSYtxmar55,SandyEVetmom,1.0
SurfPHX,jcoralpark,1.0
mikesldy6969,cook_robert_l,1.0
BerniesHomie,ireneberns,1.0
tedcruz,GenesSmile,1.0
peddoc63,Jana_1977,1.0
10thAmendment,kimmie99,1.0
BOSSYtxmar55,JaayZen,1.0
KLSouth,BartMcCoy5,1.0
IanMolony,ibstevie,1.0
Brains4Bern,fromtheflipside,1.0
MoveOn,Henry111194,1.0
Rich_fxdump,RobertKoche,1.0
Vote_For_Trump,heavenlyitalian,1.0
KatBrezler,TzvetaManolova,1.0
DefendingtheUSA,Max2Min,1.0
5patzi,Dispersi0n,1.0
BernieBus2016,thugznkisses,1.0
The_Trumpident,chadhaines859,1.0
France4Hillary,armsivilli,1.0
JonStall2009,Hedge_Shot,1.0
YugeMilo,magnifier661,1.0
SpecialKMB1969,vivelafra,1.0
GatorsEite23,Commander998381,1.0
NationalNurses,ShamusMcelhiney,1.0
HeatherMatarazz,LI4Bernie,1.0
QuinnDaGhost,DaMagN,1.0
stephencbishop,marknoya,1.0
CajunsForBernie,Nola4Bernie,1.0
jhutch1992,Bernie_Facts,1.0
HI967tree4,shells2014,1.0
CruzControl2016,CruzinAhead,1.0
ThePatriot143,Virginialynn_,1.0
faagifts,LeslieWix,1.0
Iowa4Bernie,berniesanders94,1.0
cclaypoole,Kcrner,1.0
joshsmith,HumiennyPam,1.0
immigrant4trump,Samstwitch,1.0
Mimzy122,brubernu,1.0
HispanicsTrump,warlikeone,1.0
BernieXVI,icefishinglady,1.0
peaceisactive,rogiloc,1.0
LaborForBernie,DenisePouchet,1.0
David360NC,bluanddogs,1.0
_metafizik,wolfeprowler1,1.0
rosevine3,KAIJUKING23,1.0
azblonde2015,Trumpforpotus16,1.0
TweetingYarnie,people4bern,1.0
CollegeForTrump,drzevetchin,1.0
abbynicole1123,urbine81,1.0
doodlebug0,linksteroh,1.0
BlkGirls4Bernie,pollyantics,1.0
GRForSanders,hayabusaoscar1,1.0
mhalle,Roberta1836,1.0
The_Trump_Train,AndrewsHarley,1.0
BernieSanders,LikeAnOilWell,1.0
ABCPolitics,ztrak5050,1.0
2ANow,RebeckaJustice,1.0
CarolanRoss,cook_robert_l,1.0
4BernieBecause,Ziga_Iglic,1.0
trayNTP,harveyjkaye,1.0
BernieSanders,Georgia4Bernie,1.0
jensan1332,brandy_pelt,1.0
ErinBurnett,oicoie,1.0
BOSSYtxmar55,YugeJets,1.0
Jordan_OHIO,mjc5549,1.0
SiCarswell,BernAllNight,1.0
BeTheBern,lotn2635599,1.0
teamtrump1,TrumpLouisiana,1.0
Scully64,billybop813,1.0
LaborForBernie,annasijieren,1.0
LindaSuhler,mrsmrt19501,1.0
TRUMP_PREZ,DanielIronhead,1.0
teamtrump1,DefendingtheUSA,1.0
JudiLoera,hale4jesus,1.0
peaceisactive,WindsorDw,1.0
DanScavino,BRS_aeon,1.0
deannadaughtery,lisafedup,1.0
EEGRC98,Jacobsac2015,1.0
YoBenCohen,TheNoxemaGirl,1.0
NicholsUprising,carmic14,1.0
IanMolony,Bonnie_219,1.0
FrankLuntz,USTweetsDistill,1.0
RogerJStoneJr,jackiebullivant,1.0
NCForBernie,ReneeMarcelle0,1.0
SpaceCheef,dihoppy,1.0
SymoneDSanders,unetomaterouge,1.0
stephencbishop,AndresBS1991,1.0
BornToBeGOP,PP15146407,1.0
wilw,Bearded_Veggie,1.0
novenator,wgjames,1.0
MSNBC,neaner069,1.0
azblonde2015,NancycBa1,1.0
thenation,HarlowbotDVM,1.0
Colorado4Bernie,meetnpatatas,1.0
CallawayBOT,valerie_cullins,1.0
BerniesHomie,savvie54,1.0
Sytharix,SLIP_E,1.0
AdrienneCordova,CelesteHerget,1.0
brucereddenjr,cmdorsey,1.0
OWS_ellie,hunkaberninlove,1.0
Ninma_,shipman96,1.0
BernieTweet2016,MrBillwej,1.0
NewDay,otakuproxy,1.0
jamescoleman07,sheenA_8886,1.0
realDonaldTrump,grannycoo,1.0
mattdpalm,ElBoss757,1.0
CDHill9,100Concerned,1.0
MMFlint,arualofelia,1.0
People4Bernie,ArvelMauldin,1.0
AVoiceForUSA,SueSabo,1.0
thpuzzler2,DemarcoSteve,1.0
_HankRearden,MarcielleYoung,1.0
CNNgo,juancplascencia,1.0
DKG3387,ireneberns,1.0
TruthFromTerry,houseofriends,1.0
BayArea4Bernie,vinniepaiano,1.0
Bernlennials,dry2long,1.0
politico2016,ljreynolds13,1.0
berniesanders_1,nacho_cheese14,1.0
Snoopy4Bernie,prattlandia,1.0
BernieSanders,LarryWaldbillig,1.0
SinisterDev85,NicoleM71529425,1.0
SiCarswell,Left2016action,1.0
lnewday,velvetrev,1.0
immigrant4trump,clark7950,1.0
ThomasBernpaine,JonBanquer,1.0
writeinbernie,SpaceCheef,1.0
libertypoints,heavenlyitalian,1.0
azblonde2015,sandyslove123,1.0
marcorubio,WRGalivan3,1.0
Art05hr3d,Scrufey21,1.0
c5hardtop1999,JVER1,1.0
DiamondandSilk,idontcall911,1.0
YoBenCohen,coralteach,1.0
BERNIEORBUST1,JenniferSchere,1.0
People4Bernie,iLoveLaurynHill,1.0
jamescoleman07,jan_goran,1.0
BernieSanders,garlicbabe,1.0
Bernlennials,bzybee2014,1.0
stephencbishop,lmoffatt2009,1.0
RockMetalKittyX,FehnPete,1.0
BernieSanders,stinaa1982,1.0
BerniesBros,DmontgomeryDeb,1.0
the_intercept,truthglow,1.0
10thAmendment,gramps97,1.0
TAW3333,OHenryHernandez,1.0
writeinbernie,ExtinctElephant,1.0
ireneberns,shells2014,1.0
1PhoenixDragon,JackieSierFaith,1.0
Eminatyr,clafrisa,1.0
DefiningAmerica,nowin2613,1.0
libertypoints,CritchleyBob,1.0
nikroybal,muwanguzi_nuru,1.0
Libertea2012,womanforsanders,1.0
jennschmelder,MoobyGoldenCalf,1.0
FoxNews,allybrooke27,1.0
ThePatriot143,optimistic_now,1.0
LindaSuhler,CriswellsOk,1.0
NARAL,Alecjenson,1.0
Lrihendry,lizzym420,1.0
CallawayBOT,chic61dotcom,1.0
SMolloyDVM,MichaelHuff52,1.0
Bernie4All,cdubgma,1.0
vivabernie,frazzledma25,1.0
BerniesHomie,jimjimzen,1.0
rebeleyeball,LMD1975,1.0
LindaSuhler,Scrufey21,1.0
lucasbros,AidanKing_,1.0
VoteMeadows,Dollie_VAL,1.0
QuinnipiacPoll,SmallBiz4Trump,1.0
DefiningAmerica,joseph_carangi,1.0
DefiningAmerica,DFW4Bernie,1.0
ND4Bernie,JesusForBernie,1.0
KroegerIA01,morerye,1.0
IthacaForBernie,USA4Bernie,1.0
Hillary2016Pres,cscstars,1.0
Hippies4Bernie,JanieceStaton,1.0
GodandtheBear,arualofelia,1.0
azblonde2015,jimmcvey1,1.0
steve0423,PPOAGE,1.0
DonaldJTrumpJr,camcam6868,1.0
TrumpBMA1988,camcam6868,1.0
bernchallenge,Legalator,1.0
rightwinglatina,ImwithMarco,1.0
Barb4TRUMP,trumpemall,1.0
David360NC,leroy32148,1.0
YugeMilo,asydtahsfbuhot1,1.0
DefendingtheUSA,Tea_Alliance,1.0
SpecialKMB1969,Biondabella,1.0
dbongino,vikkideiter,1.0
TzvetaManolova,SFforBernie,1.0
Sho_How,4AllSoulKind,1.0
JaredWyand,Don_Vito_08,1.0
SteveJurevicius,sardnas51,1.0
SpecialKMB1969,OmaTalley1,1.0
jfkliveswithin,TVBingerTop5,1.0
arizonasanders,TheBernie4all,1.0
Commander998381,class_ceiling,1.0
France4Hillary,Gift2USA,1.0
shadz6ty6,MalyndaNyc,1.0
america_trump,Trumpwall2016,1.0
RogerRice10,DebraPianalto,1.0
BernieSanders,sintanica,1.0
HowitzerDoogie,KAIJUKING23,1.0
lydiahuxley93,NickDMoody,1.0
_metafizik,WatersCmw,1.0
GMA,TheRealGRAF,1.0
realDonaldTrump,CraazzyKarl,1.0
BernieVerse,cherylatl,1.0
asydtahsfbuhot1,YugeMilo,1.0
Sytharix,NoBigGovDuh,1.0
mp_wood,the_newtt,1.0
democracynow,Aesilius,1.0
Bernlennials,OnlytoEngage,1.0
sadghjashdjasg2,bigdemilovato1,1.0
Parker9_,Denis_Varty2,1.0
milkvamp,DearBernie2016,1.0
BernieBrigade,Moon___Sister,1.0
garyinlv01,Miraclebaby5000,1.0
DanScavino,W_c64,1.0
CWAUnion,coniinthegarden,1.0
Ricky_Vaughn99,CashBama,1.0
asdhytaghfbyho1,Ken200960,1.0
MADE__USA,NPJules,1.0
jamieleecurtis,punjabimodern1,1.0
azblonde2015,Contumedia,1.0
DarrenJJordan,gaylenanny,1.0
ErikaAndiola,evolved_deb,1.0
MidnightGuthrie,sunaertugrul17,1.0
GRForSanders,Jeremy6820,1.0
The_book_girl,noreallyhowcome,1.0
_Julio_Caesar,Hippies4Bernie,1.0
